PosX,PosY,LKHD DIST,lookAheadX,lookAheadY,left,right,ONLAST,INDEX,VEL
-3.54971,-37.4522,10,-2.68427,-47.4147,61.1087,66.4536,0,211,13.3583
-3.52109,-37.9857,10,-2.57072,-47.9404,60.7417,66.8205,0,211,13.3583
-3.49035,-38.519,10,-2.45057,-48.4648,59.3425,66.0298,0,212,13.129
-3.45779,-39.0431,10,-2.32559,-48.9788,58.9946,66.3777,0,212,13.129
-3.42267,-39.5669,10,-2.19044,-49.4907,57.6116,65.5935,0,213,12.902
-3.38539,-40.0816,10,-2.04873,-49.9918,57.2456,65.9595,0,213,12.902
-3.34512,-40.596,10,-1.89861,-50.4908,55.8861,65.1747,0,214,12.6775
-3.30237,-41.1012,10,-1.74229,-50.9787,55.5234,65.5374,0,214,12.6775
-3.25621,-41.6061,10,-1.57599,-51.4639,54.1813,64.7581,0,215,12.4553
-3.20731,-42.1018,10,-1.39999,-51.9371,53.7882,65.1512,0,215,12.4553
-3.15461,-42.5971,10,-1.21348,-52.4069,52.4415,64.3992,0,216,12.2355
-3.09888,-43.0833,10,-1.01923,-52.8646,51.1124,63.6527,0,217,12.0182
-3.04006,-43.5603,10,-0.81709,-53.3101,50.7065,64.0586,0,217,12.0182
-2.97693,-44.0368,10,-0.60292,-53.7509,49.3822,63.33,0,218,11.8032
-2.91047,-44.5041,10,-0.38018,-54.1787,48.9529,63.7594,0,218,11.8032
-2.83933,-44.9707,10,-0.14257,-54.6003,47.615,63.067,0,219,11.5906
-2.76464,-45.4282,10,0.10464,-55.0077,47.142,63.5401,0,219,11.5906
-2.68486,-45.8848,10,0.3657,-55.4082,45.7996,62.8747,0,220,11.3804
-2.6013,-46.3322,10,0.63621,-55.7937,45.2973,63.3771,0,220,11.3804
-2.51226,-46.7786,10,0.92125,-56.1706,43.9519,62.7369,0,221,11.1724
-2.41921,-47.2156,10,1.21568,-56.5316,42.6201,62.1049,0,222,10.9668
-2.32216,-47.6433,10,1.51904,-56.8761,42.084,62.6411,0,222,10.9668
-2.21914,-48.0696,10,1.83677,-57.2102,40.755,62.0277,0,223,10.7634
-2.11193,-48.4865,10,2.16256,-57.5269,40.1968,62.5858,0,223,10.7634
-1.99838,-48.9017,10,2.50207,-57.8318,38.8793,61.9817,0,224,10.5621
-1.8805,-49.3073,10,2.84815,-58.1187,37.5874,61.3719,0,225,10.363
-1.75835,-49.7034,10,3.1996,-58.3878,37.029,61.9303,0,225,10.363
-1.62948,-50.0973,10,3.5623,-58.6439,35.7694,61.3073,0,226,10.1658
-1.49629,-50.4814,10,3.92841,-58.8821,34.5446,60.6676,0,227,9.9706
-1.35888,-50.8557,10,4.29765,-59.1021,34.0104,61.2018,0,227,9.9706
-1.21453,-51.2274,10,4.67467,-59.3093,32.8331,60.5314,0,228,9.77711
-1.06602,-51.5891,10,5.05104,-59.5,32.3364,61.0281,0,228,9.77711
-0.91043,-51.9478,10,5.43292,-59.6784,31.2296,60.3026,0,229,9.58523
-0.75083,-52.2964,10,5.81168,-59.8418,30.1737,59.5398,0,230,9.39478
-0.58747,-52.6347,10,6.1861,-59.9913,29.7688,59.9447,0,230,9.39478
-0.41712,-52.9696,10,6.56334,-60.1301,28.7931,59.1135,0,231,9.20557
-0.2433,-53.2941,10,6.93672,-60.2546,27.8535,58.2558,0,232,9.01735
-0.06634,-53.6084,10,7.30311,-60.3679,27.5381,58.5712,0,232,9.01735
0.11732,-53.9187,10,7.66953,-60.4734,26.6864,57.6325,0,233,8.82986
0.30368,-54.2187,10,8.02855,-60.569,25.8782,56.6545,0,234,8.64281
0.49239,-54.5083,10,8.38134,-60.6535,25.6534,56.8793,0,234,8.64281
0.68731,-54.7937,10,8.73274,-60.7326,24.9101,55.8373,0,235,8.45585
0.88403,-55.0688,10,9.07562,-60.8044,24.2036,54.7556,0,236,8.26859
1.08212,-55.3335,10,9.41148,-60.8672,24.0636,54.8956,0,236,8.26859
1.28583,-55.594,10,9.74533,-60.9267,23.4102,53.7539,0,237,8.08061
1.49031,-55.8443,10,10.0714,-60.9789,22.7744,52.5832,0,238,7.89143
1.69508,-56.0844,10,10.3888,-61.0261,22.7088,52.6488,0,238,7.89143
1.90482,-56.3203,10,10.7049,-61.0699,22.2031,51.6231,0,239,7.73107
2.11503,-56.547,10,11.0143,-61.1081,21.8007,50.7917,0,240,7.60186
2.32623,-56.7657,10,11.3169,-61.1438,21.7918,50.8005,0,240,7.60186
2.54182,-56.98,10,11.6194,-61.1749,21.4861,50.093,0,241,7.49575
2.7586,-57.187,10,11.9162,-61.2044,21.2891,49.5681,0,242,7.42014
2.97723,-57.3877,10,12.2099,-61.2293,21.3144,49.5427,0,242,7.42014
3.19977,-57.584,10,12.5023,-61.2533,21.205,49.142,0,243,7.36672
3.42448,-57.7746,10,12.7923,-61.2736,21.1849,48.9287,0,244,7.34229
3.65209,-57.9601,10,13.0805,-61.2926,21.2503,48.8633,0,244,7.34229
3.88325,-58.1411,10,13.3682,-61.309,21.3342,48.8113,0,245,7.34562
4.11795,-58.3178,10,13.6555,-61.3237,21.4847,48.8742,0,246,7.36797
4.35672,-58.4905,10,13.9431,-61.3369,21.5823,48.7766,0,246,7.36797
4.59873,-58.6586,10,14.2304,-61.3476,21.8495,49.0383,0,247,7.42335
4.84573,-58.8233,10,14.5191,-61.358,22.2044,49.4394,0,248,7.50252
5.09849,-58.985,10,14.8111,-61.3653,22.33,49.3138,0,248,7.50252
5.35425,-59.1418,10,15.1023,-61.3726,22.7513,49.7854,0,249,7.59603
5.61615,-59.2958,10,15.3972,-61.3771,23.2657,50.4327,0,250,7.71768
5.88516,-59.4471,10,15.6964,-61.3811,23.4311,50.2673,0,250,7.71768
6.15697,-59.5933,10,15.9955,-61.3834,24.0324,51.0067,0,251,7.85808
6.43648,-59.737,10,16.2999,-61.3843,24.2188,50.8203,0,251,7.85808
6.71862,-59.8754,10,16.6041,-61.3844,24.903,51.6357,0,252,8.01511
7.00897,-60.0112,10,16.9145,-61.3824,25.675,52.5824,0,253,8.1951
7.30839,-60.1445,10,17.2318,-61.3802,25.9056,52.3518,0,253,8.1951
7.61025,-60.2721,10,17.5492,-61.3754,26.7781,53.4001,0,254,8.39624
7.92188,-60.3972,10,17.8744,-61.3705,27.718,54.4907,0,255,8.60888
8.24374,-60.5195,10,18.2081,-61.3634,27.9886,54.2201,0,255,8.60888
8.5678,-60.6357,10,18.5418,-61.3558,29.0243,55.3819,0,256,8.839
8.90266,-60.749,10,18.8848,-61.3465,30.1412,56.6186,0,257,9.08546
9.24895,-60.859,10,19.2376,-61.336,30.4642,56.2955,0,257,9.08546
9.59718,-60.9627,10,19.5906,-61.3244,31.6756,57.5744,0,258,9.34624
9.95728,-61.0629,10,19.9542,-61.3114,32.9943,58.9528,0,259,9.62869
10.3301,-61.1594,10,20.3291,-61.2971,33.372,58.5752,0,259,9.62869
10.7045,-61.2492,10,20.7045,-61.2816,34.7529,59.9228,0,260,9.91442
11.0917,-61.3349,10,21.0914,-61.2649,36.2087,61.2925,0,261,10.2103
11.4918,-61.4162,10,21.4904,-61.2465,36.64,60.8612,0,261,10.2103
11.8933,-61.4905,10,21.8899,-61.2274,38.2118,62.2837,0,262,10.5239
12.3084,-61.5602,10,22.3022,-61.2067,39.8524,63.7137,0,263,10.8454
12.7373,-61.6248,10,22.7276,-61.1847,40.3397,63.2264,0,263,10.8454
13.1672,-61.6824,10,23.1536,-61.1618,42.0918,64.6916,0,264,11.1823
13.6113,-61.7347,10,23.5935,-61.1375,43.9433,66.2003,0,265,11.5342
14.0702,-61.7815,10,24.0478,-61.1117,44.4822,65.6614,0,265,11.5342
14.5298,-61.8214,10,24.5026,-61.0852,46.3703,67.0948,0,266,11.882
15.0037,-61.8555,10,24.9719,-61.0576,48.3507,68.5571,0,267,12.2426
15.4925,-61.8837,10,25.4559,-61.0283,50.4202,70.0492,0,268,12.6155
15.9966,-61.9058,10,25.9553,-60.9978,51.0243,69.4451,0,268,12.6155
16.5009,-61.9211,10,26.4552,-60.9667,53.1853,70.9556,0,269,13
17.0207,-61.9303,10,26.971,-60.9345,55.4329,72.4884,0,270,13.3959
17.5564,-61.9334,10,27.503,-60.901,56.0613,71.86,0,270,13.3959
18.0921,-61.9302,10,28.0355,-60.8674,58.348,73.3637,0,271,13.7928
18.6437,-61.9211,10,28.5843,-60.8326,59.8033,73.7694,0,272,13.9877
19.2029,-61.9062,10,29.1412,-60.7973,59.7234,72.3126,0,273,13.8268
19.7555,-61.8863,10,29.6922,-60.7625,60.2991,71.737,0,273,13.8268
20.3079,-61.8618,10,30.2434,-60.7279,60.1192,70.3321,0,274,13.6608
20.8535,-61.8334,10,30.7884,-60.694,59.8722,68.9443,0,275,13.4896
21.3921,-61.8018,10,31.3267,-60.6606,59.557,67.5726,0,276,13.313
21.9234,-61.7674,10,31.8583,-60.6282,59.9986,67.131,0,276,13.313
22.4545,-61.7303,10,32.39,-60.596,59.5883,65.7998,0,277,13.1306
22.9782,-61.6911,10,32.9145,-60.5649,59.1149,64.4747,0,278,12.9423
23.4942,-61.6505,10,33.4317,-60.5345,59.4684,64.1212,0,278,12.9423
24.01,-61.6081,10,33.949,-60.5049,58.9055,62.826,0,279,12.7477
24.518,-61.5648,10,34.4585,-60.476,59.2113,62.5202,0,279,12.7477
25.0258,-61.5202,10,34.9682,-60.4479,58.5626,61.248,0,280,12.5465
25.5256,-61.4752,10,35.4698,-60.4207,57.8495,59.9744,0,281,12.3385
26.017,-61.4302,10,35.9632,-60.3948,58.0903,59.7336,0,281,12.3385
26.5083,-61.3845,10,36.4566,-60.3691,57.2959,58.4718,0,282,12.1232
26.991,-61.3392,10,36.9415,-60.345,57.5014,58.2663,0,282,12.1232
27.4737,-61.2935,10,37.4263,-60.321,56.6283,57.0099,0,283,11.9002
27.9475,-61.2485,10,37.9023,-60.2988,56.8031,56.8351,0,283,11.9002
28.4212,-61.2034,10,38.3782,-60.2767,55.8553,55.5756,0,284,11.669
28.8858,-61.1592,10,38.845,-60.2562,56.0013,55.4296,0,284,11.669
29.3504,-61.1152,10,39.3117,-60.2361,54.9814,54.1595,0,285,11.4292
29.8055,-61.0723,10,39.7688,-60.2171,55.1013,54.0396,0,285,11.4292
30.2606,-61.0297,10,40.226,-60.199,54.0109,52.7518,0,286,11.1802
30.7058,-60.9883,10,40.6732,-60.1814,54.1071,52.6556,0,286,11.1802
31.151,-60.9474,10,41.1204,-60.1655,52.9474,51.3429,0,287,10.9213
31.586,-60.908,10,41.5572,-60.1499,53.0274,51.2629,0,287,10.9213
32.021,-60.869,10,41.9941,-60.1353,51.7925,49.9238,0,288,10.6517
32.4454,-60.8315,10,42.4202,-60.1219,51.86,49.8563,0,288,10.6517
32.8698,-60.7946,10,42.8462,-60.1084,50.5485,48.4843,0,289,10.3707
33.283,-60.7593,10,43.261,-60.0969,50.605,48.4278,0,289,10.3707
33.6963,-60.7245,10,43.6758,-60.0857,50.6543,48.3785,0,289,10.3707
34.1096,-60.6904,10,44.0906,-60.0746,49.2625,46.9678,0,290,10.0772
34.5113,-60.658,10,44.4938,-60.0655,49.305,46.9253,0,290,10.0772
34.9131,-60.6261,10,44.8968,-60.0563,47.8368,45.4612,0,291,9.77015
35.3026,-60.5959,10,45.2876,-60.0479,47.8661,45.4318,0,291,9.77015
35.6923,-60.5663,10,45.6784,-60.0409,47.8974,45.4006,0,291,9.77015
36.0819,-60.5374,10,46.0692,-60.0339,46.3429,43.88,0,292,9.44813
36.4588,-60.5102,10,46.4471,-60.0275,46.363,43.8599,0,292,9.44813
36.8357,-60.4835,10,46.8251,-60.0225,46.386,43.8369,0,292,9.44813
37.2127,-60.4576,10,47.203,-60.0176,44.7408,42.2489,0,293,9.10955
37.5762,-60.4332,10,47.5673,-60.0129,44.7528,42.237,0,293,9.10955
37.9397,-60.4094,10,47.9317,-60.01,44.7701,42.2197,0,293,9.10955
38.3033,-60.3863,10,48.2961,-60.0071,43.0273,40.5524,0,294,8.75245
38.6526,-60.3647,10,48.6461,-60.0043,43.035,40.5447,0,294,8.75245
39.002,-60.3437,10,48.9962,-60.0027,43.0452,40.5345,0,294,8.75245
39.3515,-60.3233,10,49.3463,-60.0018,41.1953,38.7747,0,295,8.37444
39.6859,-60.3044,10,49.6813,-60.0009,41.2008,38.7692,0,295,8.37444
40.0203,-60.286,10,50.0162,-60,41.2036,38.7664,1,295,8.37444
40.3547,-60.2682,10,51.2439,-60.0034,39.4583,36.6736,1,296,7.97252
40.6731,-60.2519,10,51.2439,-60.0034,39.3631,36.7688,1,296,7.97252
40.9916,-60.2361,10,51.2439,-60.0034,39.277,36.855,1,296,7.97252
41.3101,-60.2209,10,51.2439,-60.0034,37.0863,34.9423,1,297,7.54282
41.6114,-60.207,10,51.2439,-60.0034,37.023,35.0055,1,297,7.54282
41.9128,-60.1936,10,51.2439,-60.0034,36.9653,35.0632,1,297,7.54282
42.2141,-60.1805,10,51.2439,-60.0034,36.9127,35.1159,1,297,7.54282
42.5155,-60.1678,10,51.2439,-60.0034,34.6037,33.0075,1,298,7.08024
42.7984,-60.1563,10,51.2439,-60.0034,34.5649,33.0463,1,298,7.08024
43.0814,-60.145,10,51.2439,-60.0034,34.5292,33.082,1,298,7.08024
43.3643,-60.1341,10,51.2439,-60.0034,34.4963,33.1149,1,298,7.08024
43.6473,-60.1234,10,51.2439,-60.0034,32.0203,30.7931,1,299,6.5778
43.9101,-60.1137,10,51.2439,-60.0034,31.9962,30.8172,1,299,6.5778
44.173,-60.1043,10,51.2439,-60.0034,31.9738,30.8395,1,299,6.5778
44.4359,-60.095,10,51.2439,-60.0034,31.9531,30.8602,1,299,6.5778
44.6988,-60.086,10,51.2439,-60.0034,29.2526,28.2866,1,300,6.0255
44.9397,-60.0779,10,51.2439,-60.0034,29.2377,28.3016,1,300,6.0255
45.1805,-60.0699,10,51.2439,-60.0034,29.2237,28.3155,1,300,6.0255
45.4214,-60.0621,10,51.2439,-60.0034,29.2107,28.3285,1,300,6.0255
45.6622,-60.0545,10,51.2439,-60.0034,29.1986,28.3407,1,300,6.0255
45.9031,-60.047,10,51.2439,-60.0034,26.1962,25.4464,1,301,5.40801
46.1193,-60.0404,10,51.2439,-60.0034,26.1877,25.4549,1,301,5.40801
46.3354,-60.0339,10,51.2439,-60.0034,26.1798,25.4629,1,301,5.40801
46.5516,-60.0275,10,51.2439,-60.0034,26.1723,25.4703,1,301,5.40801
46.7678,-60.0212,10,51.2439,-60.0034,26.1654,25.4773,1,301,5.40801
46.984,-60.0151,10,51.2439,-60.0034,22.7325,22.1458,1,302,4.69964
47.1719,-60.0098,10,51.2439,-60.0034,22.7279,22.1504,1,302,4.69964
47.3598,-60.0046,10,51.2439,-60.0034,22.7236,22.1547,1,302,4.69964
47.5476,-59.9994,10,51.2439,-60.0034,22.7195,22.1587,1,302,4.69964
47.7355,-59.9944,10,51.2439,-60.0034,22.7157,22.1625,1,302,4.69964
47.9234,-59.9894,10,51.2439,-60.0034,22.7122,22.1661,1,302,4.69964
48.1113,-59.9845,10,51.2439,-60.0034,22.7089,22.1694,1,302,4.69964
48.2992,-59.9797,10,51.2439,-60.0034,18.603,18.1661,1,303,3.85046
48.4531,-59.9757,10,51.2439,-60.0034,18.6011,18.1681,1,303,3.85046
48.6071,-59.9719,10,51.2439,-60.0034,18.5993,18.1699,1,303,3.85046
48.761,-59.9681,10,51.2439,-60.0034,18.5976,18.1716,1,303,3.85046
48.915,-59.9643,10,51.2439,-60.0034,18.596,18.1731,1,303,3.85046
49.0689,-59.9606,10,51.2439,-60.0034,18.5945,18.1746,1,303,3.85046
49.2228,-59.9569,10,51.2439,-60.0034,18.5932,18.176,1,303,3.85046
49.3768,-59.9532,10,51.2439,-60.0034,18.5919,18.1772,1,303,3.85046
49.5307,-59.9496,10,51.2439,-60.0034,13.1909,12.8982,1,304,2.73205
49.64,-59.9471,10,51.2439,-60.0034,13.1904,12.8988,1,304,2.73205
49.7492,-59.9446,10,51.2439,-60.0034,13.1899,12.8993,1,304,2.73205
49.8584,-59.9422,10,51.2439,-60.0034,13.1894,12.8997,1,304,2.73205
49.9677,-59.9397,10,51.2439,-60.0034,13.189,12.9002,1,304,2.73205
50.0769,-59.9373,10,51.2439,-60.0034,13.1886,12.9005,1,304,2.73205
50.1861,-59.9348,10,51.2439,-60.0034,13.1883,12.9009,1,304,2.73205
50.2954,-59.9325,10,51.2439,-60.0034,13.188,12.9012,1,304,2.73205
50.4046,-59.9301,10,51.2439,-60.0034,13.1877,12.9015,1,304,2.73205
50.5138,-59.9277,10,51.2439,-60.0034,13.1874,12.9017,1,304,2.73205
50.6231,-59.9254,0.62574,51.2439,-60.0034,11.3315,-5.35618,1,305,0
50.6481,-59.925,0.60097,51.2439,-60.0034,10.8833,-5.14452,1,305,0
50.6721,-59.9249,0.57717,51.2439,-60.0034,10.4523,-4.94078,1,305,0
50.6952,-59.9251,0.55428,51.2439,-60.0034,10.0375,-4.74458,1,305,0
50.7174,-59.9255,0.53229,51.2439,-60.0034,9.6392,-4.55621,1,305,0
50.7387,-59.9261,0.51117,51.2439,-60.0034,9.25701,-4.37578,1,305,0
50.7591,-59.9268,0.49086,51.2439,-60.0034,8.88961,-4.20226,1,305,0
50.7787,-59.9278,0.47136,51.2439,-60.0034,8.53653,-4.03544,1,305,0
50.7975,-59.9288,0.45262,51.2439,-60.0034,8.19656,-3.87443,1,305,0
50.8156,-59.93,0.43461,51.2439,-60.0034,7.87104,-3.72083,1,305,0
50.8329,-59.9312,0.41732,51.2439,-60.0034,7.55773,-3.57267,1,305,0
50.8495,-59.9326,0.4007,51.2439,-60.0034,7.25657,-3.43017,1,305,0
50.8655,-59.934,0.38474,51.2439,-60.0034,6.9673,-3.2933,1,305,0
50.8808,-59.9355,0.36942,51.2439,-60.0034,6.69,-3.16236,1,305,0
50.8955,-59.937,0.35469,51.2439,-60.0034,6.42349,-3.03644,1,305,0
50.9096,-59.9385,0.34056,51.2439,-60.0034,6.1674,-2.91535,1,305,0
50.9231,-59.9401,0.32698,51.2439,-60.0034,5.92128,-2.79888,1,305,0
50.9361,-59.9417,0.31394,51.2439,-60.0034,5.68515,-2.6873,1,305,0
50.9486,-59.9433,0.30142,51.2439,-60.0034,5.45809,-2.5798,1,305,0
50.9605,-59.9449,0.28939,51.2439,-60.0034,5.24054,-2.47709,1,305,0
50.972,-59.9465,0.27784,51.2439,-60.0034,5.03126,-2.3781,1,305,0
50.983,-59.9481,0.26675,51.2439,-60.0034,4.83115,-2.28391,1,305,0
50.9935,-59.9497,0.2561,51.2439,-60.0034,4.63777,-2.19219,1,305,0
51.0037,-59.9512,0.24588,51.2439,-60.0034,4.45349,-2.10555,1,305,0
51.0134,-59.9528,0.23606,51.2439,-60.0034,4.27455,-2.02035,1,305,0
51.0227,-59.9543,0.22664,51.2439,-60.0034,4.10412,-1.93995,1,305,0
51.0316,-59.9558,0.21758,51.2439,-60.0034,3.93984,-1.86212,1,305,0
51.0402,-59.9573,0.20889,51.2439,-60.0034,3.78194,-1.78719,1,305,0
51.0484,-59.9588,0.20055,51.2439,-60.0034,3.63176,-1.71669,1,305,0
51.0563,-59.9602,0.19254,51.2439,-60.0034,87.4004,-87.4004,1,305,0
